ticker,event_date,event_type,move_pct,price_at_event,catalyst_summary,drug_name,nct_id,indication,is_pivotal,pivotal_evidence,primary_endpoint_met,primary_endpoint_result,ct_official_title,ct_phase,ct_enrollment,ct_conditions,ct_status,ct_sponsor,ct_allocation,ct_primary_completion,market_cap_m,current_price,cash_position_m,short_percent,institutional_ownership,analyst_target,analyst_rating,atr_pct,stock_movement_atr_normalized,avg_daily_move,move_class_abs,move_class_norm,move_class_combo,event_trading_date,move_2d_pct,price_before,price_after,stock_relative_move,data_complete,v_is_verified,v_actual_date,v_pr_link,v_pr_date,v_pr_title,v_pr_key_info,v_is_material,v_confidence,v_summary,v_error,v_action,best_event_link,mesh_level1,mesh_level1_reason,mesh_branches_raw,mesh_terms_raw,ct_conditions_raw,stale_price_data,mesh_level1_encoded,row_ready,row_not_ready_reason,mesh_recovery_method,mesh_source_term,mesh_resolution_method,mesh_inference_reason,target_abs_move_atr,target_move_bucket,target_large_move,feat_phase_num,feat_late_stage_flag,feat_mesh_level1_encoded,feat_log_market_cap,feat_short_squeeze_flag,feat_ownership_low_flag,feat_volatility,feat_days_to_primary_completion,feat_event_proximity_bucket,feat_active_not_recruiting_flag,feat_design_quality_score,feat_n_trials_for_company,feat_n_unique_drugs_for_company,feat_single_asset_company_flag,feat_lead_asset_dependency_score,feat_n_late_stage_trials_for_company,feat_pipeline_concentration_simple,feat_orphan_flag,feat_fast_track_flag,feat_breakthrough_flag,feat_nda_bla_flag,feat_priority_review_flag,feat_regulatory_stage_score,feat_enrollment_log,feat_randomized_flag,feat_controlled_flag,feat_withdrawn_flag,feat_terminated_flag,feat_trial_quality_score,feat_prior_mean_abs_move_atr_by_phase,feat_prior_mean_abs_move_atr_by_therapeutic_superclass,feat_prior_mean_abs_move_atr_by_phase_x_therapeutic_superclass,feat_market_cap_bucket,feat_prior_mean_abs_move_atr_by_market_cap_bucket,feat_date_corrected_flag,feat_endpoint_outcome_score
MRNA,2024-06-10,Loser,-1.6,148.59,,mRNA-1083,NCT06097273,SARS-CoV-2,True,Phase 3 trial met primary endpoints with non-inferior and superior immune responses versus licensed comparators in adults 50+,Yes,"mRNA-1083 elicited non-inferior and statistically significantly higher immune responses against influenza strains (H1N1, H3N2, B/Victoria) and SARS-CoV-2 compared to co-administered licensed influenza and COVID-19 vaccines.","A Phase 3, Randomized, Observer-Blind, Active-Control Study to Evaluate the Safety, Reactogenicity, and Immunogenicity of mRNA-1083 (SARS-CoV-2 and Influenza) Vaccine in Healthy Adult Participants, ≥50 Years of Age",Phase 3,8061.0,SARS-CoV-2; Influenza,COMPLETED,"ModernaTX, Inc.",RANDOMIZED,2024-05-28,20931.6,53.57,5799.0,22.2,77.5,42.25,hold,5.31,0.3,3.39,VeryLow,Noise,Low,2024-06-10,-1.73,151.01,148.39,Low,True,True,2024-06-10,,,,,True,high,"mRNA-1083 Phase 3 trial (NCT06097273) results were announced on June 10, 2024, not May 28, 2024; the trial met primary endpoints with non-inferior and superior immune responses versus comparators.",,DATE_FIXED,https://www.fda.gov/news-events/press-announcements/fda-approves-and-authorizes-updated-mrna-covid-19-vaccines-better-protect-against-currently,Respiratory Tract Diseases,priority_list,Respiratory Tract Diseases | Infectious Diseases,"Influenza, Human | Coronavirus Infections | Virus Diseases",SARS-CoV-2 | Influenza,False,5,True,,,,,,0.3,0.0,0,3.0,1.0,5,4.320802426839049,1.0,0.0,5.31,-13.0,just_completed,0.0,5.0,6,4,0,0.4,4,0.2667,0,0,0,0,0,0,8.994916943677111,1.0,1,0,0,5.0,2.2662229102167184,3.276029411764706,1.1726315789473682,large,1.1563522012578618,1,1.0
INKT,2025-07-15,Loser,-31.03,28.01,"MiNK Therapeutics announced on July 11, 2025, the publication of clinical trial data (NCT05108623) showing complete remission in a patient with metastatic testicular cancer following a single infusion of allogeneic iNKT cell therapy agenT-797 with nivolumab.[1][5]",agenT-797,NCT05108623,"Tumor, Solid",,,,,"A Phase 1, Open-Label Study of the Safety, Tolerability and Preliminary Clinical Activity of Allogeneic Invariant Natural Killer T (iNKT) Cells (agenT-797) as a Single Agent and in Combination With Approved Immune Checkpoint Inhibitors in Patients With Relapsed/ Refractory Solid Tumors",Phase 1,34.0,"Tumor, Solid",COMPLETED,MiNK Therapeutics,NON_RANDOMIZED,2024-01-02,51.4,10.95,14.3,1.8,3.2,35.0,strong_buy,8.32,3.73,45.37,High,Medium,High,2025-07-15,-43.09,40.61,23.11,High,True,True,2025-07-11,https://www.globenewswire.com/news-release/2025/07/11/3113929/0/en/MiNK-Therapeutics-Announces-Publication-of-Complete-Remission-Following-Allogeneic-iNKT-Cell-Therapy-in-Metastatic-Testicular-Cancer.html,"February 03, 2026 21:30 ET | Source: MiNK Therapeutics",MiNK Therapeutics Announces Publication of Complete Remission Following Allogeneic iNKT Cell Therapy in Metastatic Testicular Cancer,"NEW YORK, July 11, 2025 (GLOBE NEWSWIRE) -- MiNK Therapeutics, Inc. (NASDAQ: INKT), a clinical-stage biopharmaceutical company pioneering allogeneic, off-the-shelf invariant natural killer T (iNKT) cell therapies, today announced the publication of another landmark case in Nature’s Oncogene describing a complete and durable remission in a patient with metastatic, treatment-refractory testicular cancer , following treatment with agenT-797, MiNK’s allogeneic iNKT cell therapy. Complete remission after failure on platinum-based chemotherapy, autologous stem cell transplant, and multiple ICIs (ant",False,high,"MiNK Therapeutics announced on July 11, 2025, the publication of Phase 1 clinical trial data (NCT05108623) showing complete remission in a patient with metastatic testicular cancer after a single infusion of agenT-797.",,OK,,Neoplasms,terms_raw_fallback,,Neoplasms,"Tumor, Solid",False,1,True,,,,,,3.73,2.0,0,1.0,0.0,1,1.7109631189952756,0.0,1.0,8.32,-560.0,past,0.0,-1.0,3,2,0,0.7,0,0.0,0,0,0,0,0,0,3.5553480614894135,0.0,0,0,0,-1.0,4.707536231884058,2.5680341880341877,4.272333333333333,micro,3.960375,0,0.0
BNTX,2025-12-16,Loser,-1.68,92.23,,Investigational Influenza Vaccine,NCT06821061,Influenza,,,,,"A PHASE 1/2 RANDOMIZED, DOUBLE-BLINDED STUDY TO EVALUATE THE SAFETY, TOLERABILITY, AND IMMUNOGENICITY OF MODIFIED RNA VACCINE CANDIDATES AGAINST INFLUENZA AND COVID-19 IN HEALTHY INDIVIDUALS",Phase 1/2,2650.0,Influenza; COVID-19 (Coronavirus Disease 2019),COMPLETED,BioNTech SE,RANDOMIZED,2025-12-17,27660.1,110.23,14527.6,4.59,20.2,139.75931,buy,3.0,0.56,1.63,VeryLow,Noise,Low,2025-12-16,-2.36,93.81,91.6,Low,True,True,2025-12-16,,,,,False,medium,"BioNTech's flu/COVID-19 combination vaccine trial (NCT06821061) was verified as active on December 16, 2025, but no clinical data readout or material catalyst event was found on or near December 17, 2025.",,DATE_FIXED,https://www.moomoo.com/stock/BNTX-US/news,Infectious Diseases,condition_match,Respiratory Tract Diseases | Infectious Diseases,"Influenza, Human | COVID-19",Influenza | COVID-19 (Coronavirus Disease 2019),False,6,True,,,,,,0.56,0.0,0,1.5,0.0,6,4.441853745887887,0.0,1.0,3.0,1.0,future_near,0.0,4.0,5,5,0,0.2,2,0.08,0,0,0,0,0,0,7.8826922062890254,1.0,1,0,0,5.0,3.483661971830986,1.8865,6.088333333333334,large,1.1563522012578618,1,0.0
PTGX,2025-03-10,Gainer,45.89,55.95,"Protagonist Therapeutics announced positive topline results from the Phase 2b ANTHEM-UC trial of icotrokinra on March 10, 2025, driving a 45.9% stock gain.",icotrokinra,NCT06807424,Ulcerative Colitis,False,,Yes,,"A Phase 3, Multicenter, Randomized, Double-blind, Placebo-controlled Study Evaluating the Efficacy and Safety of JNJ-77242113 for the Treatment of Biologic-experienced Participants With Active Psoriatic Arthritis",Phase 3,750.0,"Arthritis, Psoriatic",RECRUITING,"Janssen Research & Development, LLC",RANDOMIZED,2027-02-10,5094.4,81.49,576.12,0.16,1.19,101.92,strong_buy,5.34,8.59,1.99,High,Extreme,High,2025-03-10,55.83,38.35,59.76,High,True,True,2025-03-10,,,,,True,high,"Protagonist Therapeutics announced positive topline results from the Phase 2b ANTHEM-UC trial of icotrokinra (NCT06049017) on March 10, 2025, with the primary endpoint met (63.5% clinical response vs 27% placebo at highest dose), driving a significant stock gain.",,OK,https://www.clinicaltrialsarena.com/news/johnson-johnson-icotrokinra-ulcerative-colitis-phase-iib/,Musculoskeletal Diseases,condition_match,Skin Diseases | Musculoskeletal Diseases,"Arthritis, Psoriatic","Arthritis, Psoriatic",False,10,True,,,,,,8.59,4.0,1,3.0,1.0,10,3.707093041721556,0.0,1.0,5.34,702.0,future_far,0.0,5.0,3,3,0,0.4,1,0.1333,0,0,0,0,0,0,6.621405651764134,1.0,1,0,0,6.0,2.2662229102167184,4.315789473684211,5.172,large,1.1563522012578618,0,1.0
NMRA,2025-01-02,Loser,-81.42,1.97,"Neumora Therapeutics (NMRA) announced topline results from the Phase 3 KOASTAL-1 study of navacaprant in major depressive disorder on January 2, 2025, which failed to meet the primary endpoint of MADRS total score reduction and key secondary endpoint compared to placebo, though showing an efficacy signal in female participants.",navacaprant,NCT06058039,Major Depressive Disorder,True,KOASTAL-1 is the first of three replicate Phase 3 studies comprising the pivotal KOASTAL program for navacaprant in MDD,No,Navacaprant 80 mg showed no statistically significant improvement vs placebo in change from baseline in MADRS total score at Week 6 (-12.5 vs -12.5; p=0.993),"A Phase 3, Randomized, Double-blind, Placebo-controlled Study to Evaluate the Effects of Oral NMRA-335140 Versus Placebo in Participants With Major Depressive Disorder",Phase 3,332.0,Major Depressive Disorder,RECRUITING,"Neumora Therapeutics, Inc.",RANDOMIZED,2026-02,593.1,3.49,171.5,9.06,62.2,8.9075,buy,7.65,10.64,2.75,VeryHigh,Extreme,High,2025-01-02,-79.53,10.6,2.17,High,True,True,2025-01-02,https://www.globenewswire.com/news-release/2025/01/02/3003449/0/en/Neumora-Therapeutics-Reports-Data-from-KOASTAL-1-Study-of-Navacaprant-in-Major-Depressive-Disorder.html,"February 04, 2026 07:00 ET | Source: Neumora Therapeutics, Inc.",Neumora Therapeutics Reports Data from KOASTAL-1 Study of Navacaprant in Major Depressive Disorder,"Study did not demonstrate statistically significant improvement on primary endpoint of reduction in depressive symptoms as measured by MADRS total score compared to placebo Navacaprant showed an efficacy signal in female participants; Company plans to further analyze results Navacaprant generally well-tolerated with safety profile comparable to placebo Neumora expects to share additional updates on navacaprant development program at J.P. Morgan Healthcare Conference; podium presentation Tuesday, January 14 at 8:15am PT WATERTOWN, Mass., Jan. 02, 2025 (GLOBE NEWSWIRE) -- Neumora Therapeutics, I",True,high,"Neumora Therapeutics announced topline results from the Phase 3 KOASTAL-1 study (NCT06058039) of navacaprant in major depressive disorder on January 2, 2025, which failed to meet the primary endpoint of change in MADRS total score.",,OK,,Nervous System Diseases,nct_api_fallback,,"Depressive Disorder, Major",Major Depressive Disorder,False,2,True,,,,,,10.64,4.0,1,3.0,1.0,2,2.773127924033335,0.0,0.0,7.65,395.0,future_far,0.0,5.0,1,1,1,1.0,1,1.0,0,0,0,1,0,2,5.808142489980444,1.0,1,0,0,6.0,2.2662229102167184,4.396964285714286,3.925081967213115,small,3.972827586206896,0,-1.0
ZVRA,2024-03-26,Gainer,1.42,5.72,,Serdexmethylphenidate,NCT05668754,Idiopathic Hypersomnia,,,,,"A Phase 2, Placebo-Controlled, Double-Blind, Randomized Withdrawal Study to Determine the Safety and Efficacy of Oral SDX in Patients With Idiopathic Hypersomnia (IH)",Phase 2,50.0,Idiopathic Hypersomnia,COMPLETED,Zevra Therapeutics,RANDOMIZED,2024-02-28,502.7,8.93,199.5,8.86,68.3,22.54375,none,6.08,0.23,2.94,VeryLow,Noise,Low,2024-03-26,5.32,5.64,5.94,Low,True,False,2024-03-26,https://www.globenewswire.com/news-release/2024/03/26/2851820/0/en/Zevra-Therapeutics-Announces-Top-Line-Data-from-the-Phase-2-Clinical-Trial-of-KP1077-for-Idiopathic-Hypersomnia.html,"March 04, 2026 09:05 ET | Source: Circana","Retail Sales Hold Steady Through February, But Price Remains a Pressure Point, Reports Circana","CHICAGO, March 25, 2024 (GLOBE NEWSWIRE) -- In February 2024, U.S. retail sales revenue, including both discretionary general merchandise and consumer packaged goods (CPG), remained flat, and units declined 1% compared to the same month last year. Discretionary general merchandise spending declines continued at the newly established levels, with 5% dollar and 4% unit sales declines compared to last February. CPG performance also held steady from last month. Food and beverage year-over-year sales revenue grew 1%, and unit sales were flat. Non-edible CPG sales improved slightly, with 2% revenue",True,high,"No clinical news was found for ZVRA on or within one day of 2024-02-28; the relevant catalyst was the March 26, 2024 top-line Phase 2 data release for KP1077 (serdexmethylphenidate, NCT05668754) in idiopathic hypersomnia.",,DATE_FIXED,,Nervous System Diseases,A1_terms_raw_exact,,Idiopathic Hypersomnia | Disorders of Excessive Somnolence | Sleep Wake Disorders | Nervous System Diseases | Mental Disorders,Idiopathic Hypersomnia,False,2,True,missing_mesh_level1,A1_terms_raw_exact,Nervous System Diseases,,,0.23,0.0,0,2.0,0.0,2,2.7013088852280753,0.0,0.0,6.08,-27.0,just_completed,0.0,2.0,1,1,1,1.0,0,0.0,0,0,0,0,0,0,3.9318256327243257,1.0,1,0,0,3.0,2.9694795539033456,4.396964285714286,3.0946774193548388,small,3.972827586206896,1,0.0
OCS,2024-06-11,Loser,-0.67,11.92,,licaminlimab,NCT05896670,Dry Eye Disease,,,,,"A Multi-center, Randomized, Double-Masked, Vehicle-Controlled Study Evaluating the Efficacy and Safety of Licaminlimab for the Treatment of Dry Eye Disease",Phase 2,122.0,Dry Eye Disease,COMPLETED,Oculis,RANDOMIZED,2024-03-27,1700.1,29.41,145.2,0.75,50.9,45.97675,none,2.66,0.25,0.86,VeryLow,Noise,Low,2024-06-11,-1.25,12.0,11.85,Low,True,False,2024-06-11,https://www.globenewswire.com/news-release/2024/06/11/2897401/0/en/Oculis-announces-positive-topline-results-from-Phase-2b-RELIEF-trial-with-Licaminlimab-OCS-02-in-dry-eye-disease.html,"December 12, 2025 07:35 ET | Source: AXA Investment Managers SA",Form 8.3 - AXA INVESTMENT MANAGERS: Spirent Communications plc.,"FORM 8.3 PUBLIC OPENING POSITION DISCLOSURE / DEALING BY A PERSON WITH INTERESTS IN RELEVANT SECURITIES REPRESENTING 1% OR MORE Rule 8.3 of the Takeover Code (the “Code”) 1. KEY INFORMATION (a) Full name of discloser: AXA Investment Managers S.A. (b) Owner or controller of interests and short positions disclosed, if different from 1(a): The naming of nominee or vehicle companies is insufficient. For a trust, the trustee(s), settlor and beneficiaries must be named. (c) Name of offeror/offeree in relation to whose relevant securities this form relates: Use a separate form for each offeror/offere",True,high,"No clinical news release for Oculis (OCS) was found on or within one day of 2024-03-27; that date is the actual study completion date for NCT05896670, while the material Phase 2b topline licaminlimab data were publicly announced on 2024-06-11.",,DATE_FIXED,,Nervous System Diseases,no_branches,,Dry Eye Syndromes,Dry Eye Disease,False,2,True,missing_mesh_level1,,dry eye,mechanism,,0.25,0.0,0,2.0,0.0,2,3.2304744673611583,0.0,0.0,2.66,-76.0,just_completed,0.0,3.0,3,3,0,0.4,1,0.1333,0,0,0,0,0,0,4.812184355372417,1.0,1,0,0,4.0,2.9694795539033456,4.396964285714286,3.0946774193548388,mid,4.86664,1,0.0
ALDX,2023-03-30,Gainer,0.53,9.5,,ADX-629,NCT05392192,Chronic Cough,,,,,"A Randomized, Double-Blind, Placebo-Controlled, Two-Period Crossover, Phase 2 Clinical Trial to Evaluate the Safety, Tolerability, and Efficacy of ADX-629 Administered Orally to Subjects With Chronic Cough",Phase 2,51.0,Chronic Cough,COMPLETED,"Aldeyra Therapeutics, Inc.",RANDOMIZED,2023-04-13,328.5,5.46,75.3,9.38,65.9,9.66667,none,5.56,0.1,3.8,VeryLow,Noise,Low,2023-03-30,5.08,9.45,9.93,Low,True,True,2023-03-30,,,,,True,high,"On 2023-03-30, Aldeyra announced completion of enrollment in Phase 2 chronic cough trial (NCT05392192); no clinical news found for ADX-629 atopic dermatitis on 2023-04-13.",,DATE_FIXED,https://www.stocktitan.net/news/ALDX/,Respiratory Tract Diseases,single_branch,Respiratory Tract Diseases,Chronic Cough | Cough | Inflammation,Chronic Cough,False,5,True,,,,,,0.1,0.0,0,2.0,0.0,5,2.5165353738957994,0.0,0.0,5.56,14.0,future_near,0.0,2.0,5,4,0,0.4,3,0.24,0,0,0,0,0,0,3.951243718581427,1.0,1,0,0,3.0,2.9694795539033456,3.276029411764706,4.414166666666667,small,3.972827586206896,1,0.0
ARMP,2025-10-22,Gainer,103.17,7.05,"Armata Pharmaceuticals presented late-breaking positive results from its Phase 2a diSArm study of AP-SA02, a Staphylococcus aureus bacteriophage cocktail, at IDWeek 2025 in October 2025, showing 88% clinical response rate at Day 12 versus 58% in placebo and zero non-response/relapse rates in the AP-SA02 group.",AP-SA02,NCT05184764,Bacteremia,,,,,"Phase 1b/2a, Randomized, Double-Blind, Placebo-Controlled, Multiple Ascending Dose Study of Safety, Tolerability, and Efficacy of Intravenous AP-SA02 as an Adjunct to Best Available Antibiotic Therapy for the Treatment of Adults With Bacteremia Due to Staphylococcus Aureus",Phase 1/2,50.0,Bacteremia; Staphylococcus Aureus; Staphylococcus Aureus Bacteremia; Bacteremia Staph; Bacteremia Due to Staphylococcus Aureus,COMPLETED,"Armata Pharmaceuticals, Inc.",RANDOMIZED,2024-11-07,391.7,10.76,14.8,2.76,3.4,15.0,strong_buy,4.0,25.79,1.96,VeryHigh,Extreme,High,2025-10-22,104.61,3.47,7.1,High,True,True,2025-10-22,https://www.prnewswire.com/news-releases/armata-pharmaceuticals-highlights-positive-results-from-phase-2a-disarm-study-of-its-staphylococcus-aureus-bacteriophage-cocktail-ap-sa02-in-late-breaking-oral-presentation-at-idweek-2025-302590906.html,,"Armata Pharmaceuticals Highlights Positive Results from Phase 2a diSArm Study of its Staphylococcus aureus Bacteriophage Cocktail, AP-SA02, in Late-Breaking Oral Presentation at IDWeek 2025™","LOS ANGELES , Oct. 22, 2025 /PRNewswire/ -- Armata Pharmaceuticals, Inc. (NYSE American: ARMP) (""Armata"" or the ""Company""), a clinical-stage biotechnology company focused on the development of high-purity, pathogen-specific bacteriophage therapeutics for the treatment of antibiotic-resistant and difficult-to-treat bacterial infections, today highlighted positive results from its recently completed Phase 2a diSArm study of AP-SA02 as a potential treatment for complicated Staphylococcus aureus ("" S. aureus "") bacteremia (""SAB"") in a late-breaking oral presentation at IDWeek 2025™. The abstract,",True,high,"Armata Pharmaceuticals presented positive Phase 2a diSArm study results for AP-SA02 at IDWeek 2025 on October 22, 2025, showing 88% Day 12 clinical response rate versus 58% placebo (p=0.047).",,OK,,Infectious Diseases,single_branch,Infectious Diseases,Bacteremia | Staphylococcal Infections,Bacteremia | Staphylococcus Aureus | Staphylococcus Aureus Bacteremia | Bacteremia Staph | Bacteremia Due to Staphylococcus Aureus,False,6,True,,,,,,25.79,4.0,1,1.5,0.0,6,2.592953571547866,0.0,1.0,4.0,-349.0,past,0.0,2.0,5,2,0,0.7,0,0.0,0,0,0,0,0,0,3.9318256327243257,1.0,1,0,0,3.0,3.483661971830986,1.8865,6.088333333333334,small,3.972827586206896,0,0.0
CCCC,2023-12-12,Gainer,98.31,2.34,"C4 Therapeutics announced positive Phase 1 clinical trial data for CFT7455 in relapsed/refractory multiple myeloma on December 12, 2023, showing it was well tolerated with evidence of anti-myeloma activity and immunomodulatory effects in heavily pretreated patients.[1][4]",CFT7455,NCT04756726,Multiple Myeloma,,,,,A Phase 1/2 Open-Label Multi-Center Study to Characterize the Safety and Tolerability of CFT7455 in Subjects With Relapsed/Refractory Non-Hodgkin's Lymphoma or Multiple Myeloma,Phase 1,224.0,"Multiple Myeloma; Lymphoma, Non-Hodgkin's",ACTIVE_NOT_RECRUITING,"C4 Therapeutics, Inc.",NON_RANDOMIZED,2025-12-31,261.7,2.7,,7.77,78.7,11.57143,strong_buy,13.37,7.35,5.0,VeryHigh,High,High,2023-12-12,366.95,1.18,5.51,High,True,True,2023-12-12,https://www.globenewswire.com/news-release/2023/12/12/2795107/0/en/C4-Therapeutics-Announces-Positive-Data-from-CFT7455-Phase-1-Trial-in-Relapsed-Refractory-Multiple-Myeloma.html,"February 26, 2026 07:00 ET | Source: C4 Therapeutics, Inc.",C4 Therapeutics Announces Positive Data from CFT7455 Phase 1 Trial in Relapsed/Refractory Multiple Myeloma,Data Support 14 Days On/14 Days Off as Optimal Dosing Schedule; CFT7455 is Well Tolerated with Promising Signs of Anti-Myeloma Activity Completed Monotherapy Dose Escalation Demonstrates Anti-Myeloma Activity and Immunomodulatory Effects to Support CFT7455 in Combination with Novel Multiple Myeloma Agents and as a Monotherapy Maintenance Option CFT7455 in Combination with Dexamethasone Results in IMWG Responses at the First Two Dose Levels Studied in Multi-Refractory Multiple Myeloma Patients Dose Escalation Continues for CFT7455 in Combination with Dexamethasone in Relapsed/Refractory Multipl,False,high,"C4 Therapeutics announced positive Phase 1 data for CFT7455 in relapsed/refractory multiple myeloma on December 12, 2023, showing it was well tolerated with anti-myeloma activity and immunomodulatory effects in heavily pretreated patients.",,OK,,Neoplasms,condition_match,Neoplasms | Immune System Diseases | Cardiovascular Diseases,"Multiple Myeloma | Lymphoma, Non-Hodgkin | Recurrence","Multiple Myeloma | Lymphoma, Non-Hodgkin's",False,1,True,,,,,,7.35,3.0,1,1.0,0.0,1,2.417803722639881,0.0,0.0,13.37,750.0,future_far,1.0,0.0,3,2,0,0.7,0,0.0,0,0,0,0,0,0,5.41610040220442,0.0,0,0,0,0.0,4.707536231884058,2.5680341880341877,4.272333333333333,micro,3.960375,0,0.0
RAPP,2025-01-16,Loser,-6.22,12.51,,RAP-219,NCT06377930,Focal Onset Seizures,,,,,"A Phase 2A, Multicenter, Open-label Study Evaluating the Safety and Efficacy of RAP-219 in Adult Participants With Refractory Focal Epilepsy",Phase 2,30.0,Focal Onset Seizures,COMPLETED,Rapport Therapeutics Inc.,,2025-09-26,1383.6,29.03,513.0,12.99,107.9,51.22222,strong_buy,18.1,0.34,4.23,VeryLow,Noise,Low,2025-01-16,-4.87,13.34,12.69,Low,True,False,2025-01-16,https://www.businesswire.com/news/home/20250116777439/en/Rapport-Therapeutics-Announces-Positive-Phase-2a-Data-for-RAP-219-in-Patients-with-Drug-Resistant-Focal-Onset-Seizures,,,,True,medium,No clinical news was found for RAPP on or around 2025-09-26; the key RAP-219 Phase 2a efficacy data for NCT06377930 were announced in a positive topline readout press release on 2025-01-16 instead.,PR fetch: HTTP 403,DATE_FIXED,,Nervous System Diseases,single_branch,Nervous System Diseases,"Seizures | Epilepsy | Epilepsies, Partial",Focal Onset Seizures,False,2,True,,,,,,0.34,0.0,0,2.0,0.0,2,3.141010553342324,0.0,0.0,18.1,253.0,future_near,0.0,0.0,1,1,1,1.0,0,0.0,0,0,0,0,0,0,3.4339872044851463,,0,0,0,0.0,2.9694795539033456,4.396964285714286,3.0946774193548388,mid,4.86664,1,0.0
