ticker,event_date,event_trading_date,nct_id,title,phase,sponsor,conditions,enrollment,interventions,market_cap_m,move_pct,move_2d_pct,price_before,price_after,move_class,event_type,catalyst_type,price_error
ABBV,2020-08-27,2020-08-27,NCT03738397,A Study to Compare Safety and Efficacy of Upadacitinib to Dupilumab in Adult Participants With Moderate to Severe Atopic Dermatitis,PHASE3,AbbVie,Atopic Dermatitis,673,Upadacitinib; Dupilumab; Placebo to dupilumab,,-0.05,-0.19,75.98,75.94,Low,Loser,Clinical Data,
LPCN,2019-02-19,2019-02-19,NCT03868059,"Ambulatory Blood Pressure Monitoring in Oral Testosterone Undecanoate (TU, LPCN 1021) Treated Hypogonadal Men",PHASE3,Lipocine Inc.,"Hypogonadism, Male",138,LPCN 1021,55.3,0.59,-0.59,28.73,28.9,Low,Gainer,Clinical Data,
JNJ,2019-03-26,2019-03-26,NCT03566979,Efficacy and Safety Study of a Test Naproxen Sodium 220mg Tablet in Postoperative Dental Pain,PHASE3,"Johnson & Johnson Consumer Inc., McNeil Consumer Healthcare Division",Post-operative Dental Pain,501,Test naproxen sodium tablet; Commercial naproxen sodium tablet; Commercial naproxen sodium liquid gels capsule,,1.43,1.53,112.37,113.98,Low,Gainer,Clinical Data,
SNY,2020-02-14,2020-02-14,NCT03912259,Evaluation of Dupilumab in Chinese Adult Patients With Moderate to Severe Atopic Dermatitis,PHASE3,Sanofi,Atopic Dermatitis,165,Dupilumab; Placebo; Emollient (moisturizer),,-0.14,2.28,39.57,39.52,Low,Loser,Clinical Data,
NRC,2018-08,2018-08-01,NCT02901379,Effect of 80-mg Atorvastatin on Myocardial Edema,PHASE3,National Cardiovascular Center Harapan Kita Hospital Indonesia,Myocardial Edema,40,Atorvastatin 80mg; Atorvastatin 10mg,303.8,0.0,0.13,32.31,32.31,Low,Loser,Clinical Data,
LLY,2018-08-14,2018-08-14,NCT03214380,A Study of LY900014 Compared to Insulin Lispro in Participants With Type 2 Diabetes,PHASE3,Eli Lilly and Company,Type 2 Diabetes Mellitus,933,LY900014; Insulin Lispro; Insulin Glargine,,0.55,1.43,92.07,92.58,Low,Gainer,Clinical Data,
LLY,2017-03-29,2017-03-29,NCT02614196,Evaluation of Efficay & Safety of Galcanezumab in the Prevention of Episodic Migraine- the EVOLVE-2 Study,PHASE3,Eli Lilly and Company,Migraine,986,Galcanezumab; Placebo,,-0.37,0.01,73.67,73.4,Low,Loser,Clinical Data,
RHHBY,2020-02-19,2020-02-19,NCT02163759,A Study Comparing the Efficacy and Safety of Etrolizumab With Adalimumab and Placebo in Participants With Moderate to Severe Ulcerative Colitis (UC) in Participants Naive to Tumor Necrosis Factor (TNF) Inhibitors,PHASE3,Hoffmann-La Roche,Ulcerative Colitis,358,Adalimumab; Adalimumab Placebo; Etrolizumab,,1.43,-0.54,35.03,35.54,Low,Gainer,Clinical Data,
BMY,2020-02-10,,NCT02599402,Nivolumab Combined With Ipilimumab Followed by Nivolumab Monotherapy as First-Line Treatment for Patients With Advanced Melanoma,PHASE3,Bristol-Myers Squibb,Melanoma,533,Nivolumab; Ipilimumab,,,,,,Unknown,Loser,Clinical Data,Insufficient price data
BMY,2017-10-23,2017-10-23,NCT02905266,A Safety and Efficacy Study of Multiple Administration Regimens for Nivolumab Plus Ipilimumab in Subjects With Melanoma,PHASE3,Bristol-Myers Squibb,Melanoma,106,Nivolumab; Ipilimumab,,-1.04,-1.2,47.86,47.36,Low,Loser,Clinical Data,
LLY,2018-12-12,2018-12-12,NCT03334422,Study of Baricitinib (LY3009104) in Patients With Moderate to Severe Atopic Dermatitis,PHASE3,Eli Lilly and Company,Atopic Dermatitis,615,Baricitinib; Placebo,,-0.14,0.31,104.0,103.85,Low,Loser,Clinical Data,
BMY,2021-07-07,2021-07-07,NCT02369653,A Study of the Safety and Effectiveness of Apixaban in Preventing Blood Clots in Children With Leukemia Who Have a Central Venous Catheter and Are Treated With Asparaginase,PHASE3,Bristol-Myers Squibb,Lymphoma; Acute Lymphoblastic Leukemia,512,Apixaban; No systemic anticoagulant prophylaxis,,0.74,0.06,55.49,55.89,Low,Gainer,Clinical Data,
SNY,2021-06-23,2021-06-23,NCT04594551,Study of Purified Vero Rabies Vaccine Compared With a Reference Rabies Vaccine as Simulated Rabies Post-Exposure Prophylaxis in Adults in Thaïland,PHASE3,"Sanofi Pasteur, a Sanofi Company",Rabies (Healthy Volunteers),201,Purified vero rabies vaccine - serum free; Purified inactivated rabies vaccine; Human rabies immunoglobulins,,-0.42,0.04,44.55,44.36,Low,Loser,Clinical Data,
SUPN,2019-02-14,2019-02-14,NCT03247556,Evaluation of SPN-812 (Viloxazine Extended-release Capsule) High Dose in Adolescents With ADHD,PHASE3,"Supernus Pharmaceuticals, Inc.",ADHD,297,Placebo; 400mg SPN-812; 600mg SPN-812,3144.6,0.92,3.19,37.89,38.24,Low,Gainer,Clinical Data,
CYTK,2020-09-14,2020-09-14,NCT02929329,Registrational Study With Omecamtiv Mecarbil (AMG 423) to Treat Chronic Heart Failure With Reduced Ejection Fraction,PHASE3,Cytokinetics,Heart Failure,8256,Omecamtiv Mecarbil; Placebo; Standard of Care,7607.3,2.27,3.25,22.49,23.0,Low,Gainer,Clinical Data,
ABBV,2020-04-24,2020-04-24,NCT03875508,A Study to Assess Usability of Risankizumab Autoinjector Combination Product in Participants With Moderate to Severe Plaque Psoriasis,PHASE3,AbbVie,Psoriasis,108,Risankizumab; Autoinjector,,1.89,3.23,65.27,66.51,Low,Gainer,Clinical Data,
ABBV,2018-05-21,2018-05-21,NCT01148225,"A Study of the Long-term Safety and Efficacy of Adalimumab in Subjects With Intermediate-, Posterior-, or Pan-uveitis",PHASE3,AbbVie,Uveitis,424,adalimumab,,0.24,0.24,75.99,76.17,Low,Gainer,Clinical Data,
GILD,2020-03-30,2020-03-30,NCT02574455,Trial of Sacituzumab Govitecan in Participants With Refractory/Relapsed Metastatic Triple-Negative Breast Cancer (TNBC),PHASE3,Gilead Sciences,Breast Cancer,529,Sacituzumab govitecan; Eribulin; Capecitabine,,4.23,2.62,57.99,60.44,Low,Gainer,Clinical Data,
MRK,2020-10-07,2020-10-07,NCT03696108,A Study of Gefapixant (MK-7264) in Japanese Adult Participants With Refractory or Unexplained Chronic Cough (MK-7264-038),PHASE3,Merck Sharp & Dohme LLC,Chronic Cough,175,Gefapixant; Placebo,,0.51,1.07,63.85,64.18,Low,Gainer,Clinical Data,
LLY,2021-01-21,2021-01-21,NCT02797951,A Study of LY2951742 (Galcanezumab) in Participants With Cluster Headache,PHASE3,Eli Lilly and Company,Episodic Cluster Headache; Chronic Cluster Headache,165,Galcanezumab,,0.54,2.42,190.67,191.71,Low,Gainer,Clinical Data,
LLY,2019-08-10,2019-08-12,NCT02959190,A Study of LY2951742 (Galcanezumab) in Japanese Participants With Migraine,PHASE3,Eli Lilly and Company,Migraine,311,Galcanezumab,,-0.15,1.7,104.48,104.32,Low,Loser,Clinical Data,
PCRX,2019-08-30,2019-08-30,NCT03682302,Multicenter Study for Pediatric Subjects Evaluating Pharmacokinetics and Safety of EXPAREL,PHASE3,"Pacira Pharmaceuticals, Inc",Postoperative Pain Management,98,Exparel; 0.5% Bupivacaine HCl,942.6,-0.03,-2.34,37.25,37.24,Low,Loser,Clinical Data,
RPID,2019-06-05,,NCT02862977,Efficacy and Safety of the Combination of Ketoprofen and Cyclobenzaprine and Caffeine in Osteomuscular Treatment,PHASE3,EMS,Musculoskeletal Pain,414,ketoprofen and cyclobenzaprine association with caffeine; Cyclobenzaprine with caffeine,191.9,,,,,Unknown,Loser,Clinical Data,Insufficient price data
ARDX,2019-11-15,2019-11-15,NCT03427125,A Phase 3 Study of Tenapanor to Treat Hyperphosphatemia in ESRD Patients on Dialysis,PHASE3,Ardelyx,Hyperphosphatemia,1559,Tenapanor; Placebo; Sevelamer Carbonate,1591.5,-0.16,4.39,6.15,6.14,Low,Loser,Clinical Data,
RHHBY,2019-08-21,2019-08-21,NCT03202368,An Extension Study to Evaluate Long-Term Safety of Subcutaneous (SC) Tocilizumab in Participants With Giant Cell Arteritis (GCA),PHASE3,Hoffmann-La Roche,Giant Cell Arteritis,3,Tocilizumab,,0.2,-0.43,27.57,27.63,Low,Gainer,Clinical Data,
VALN,2021-05-19,2021-05-19,NCT04546724,Pivotal Study to Evaluate Safety and Immunogenicity of a Live-Attenuated Chikungunya Virus Vaccine Candidate in Adults,PHASE3,Valneva Austria GmbH,Chikungunya Virus Infection,4128,VLA1553; Placebo,963.5,-0.91,-1.08,30.64,30.36,Low,Loser,Clinical Data,
AZN,2020-09-08,2020-09-08,NCT03347279,Study to Evaluate Tezepelumab in Adults & Adolescents With Severe Uncontrolled Asthma,PHASE3,AstraZeneca,Asthma,1061,Experimental: Tezepelumab; Placebo,,2.11,0.11,94.63,96.62,Low,Gainer,Clinical Data,
PFE,2019-07-15,2019-07-15,NCT02674386,"Long-term Observational Study of Subjects From Tanezumab Studies Who Undergo a Total Knee, Hip or Shoulder Replacement",PHASE3,Pfizer,Osteoarthritis,154,Investigational Medical Product (IMP) administered in parent study,,0.83,1.06,29.23,29.47,Low,Gainer,Clinical Data,
NRC,2016-02-17,2016-02-17,NCT03542656,Application of Amyloid PET in Cerebral Amyloid Angiopathy,PHASE3,National Taiwan University Hospital,Cerebral Amyloid Angiopathy; Intracranial Hemorrhages; Alzheimer Disease,160,amyloid PET,303.8,-1.09,0.27,11.98,11.85,Low,Loser,Clinical Data,
GILD,2019-06-10,2019-06-10,NCT01569295,Study Evaluating the Efficacy and Safety of Idelalisib in Combination With Bendamustine and Rituximab for Previously Treated Chronic Lymphocytic Leukemia (CLL) (Tugela ),PHASE3,Gilead Sciences,Chronic Lymphocytic Leukemia,416,Idelalisib; Rituximab; Bendamustine,,1.18,1.15,50.11,50.7,Low,Gainer,Clinical Data,
NRC,2018-02-28,2018-02-28,NCT02497066,Efficacy Study Comparing Compounded Topical Pain Creams vs. Placebo for Treating Pain Symptoms,PHASE3,Walter Reed National Military Medical Center,Pain,399,Neuropathic pain cream; Nociceptive pain cream; Mixed pain cream,303.8,-5.19,-1.68,25.21,23.9,Medium,Loser,Clinical Data,
RHHBY,2016-07-07,2016-07-07,NCT02008227,A Study of Atezolizumab Compared With Docetaxel in Participants With Locally Advanced or Metastatic Non-Small Cell Lung Cancer Who Have Failed Platinum-Containing Therapy,PHASE3,Hoffmann-La Roche,Non-Squamous Non-Small Cell Lung Cancer,1225,Atezolizumab; Docetaxel,,-0.15,-0.09,23.25,23.22,Low,Loser,Clinical Data,
BMY,2014-06-24,2014-06-24,NCT01721772,"Study of Nivolumab (BMS-936558) Compared With Dacarbazine in Untreated, Unresectable, or Metastatic Melanoma",PHASE3,Bristol-Myers Squibb,Melanoma,418,BMS-936558 (Nivolumab); Placebo matching BMS-936558 (Nivolumab); Dacarbazine,,0.63,3.6,32.63,32.84,Low,Gainer,Clinical Data,
RHHBY,2016-04-11,2016-04-11,NCT01791153,An Efficacy and Safety Study of Tocilizumab (RoActemra/Actemra) in Participants With Giant Cell Arteritis (GCA),PHASE3,Hoffmann-La Roche,Giant Cell Arteritis,251,Tocilizumab; Prednisone; Tocilizumab Placebo,,-0.41,0.88,22.77,22.68,Low,Loser,Clinical Data,
GILD,2018-09-10,2018-09-10,NCT02979613,Study to Evaluate Efficacy and Safety of Switching From TDF to TAF in Adults With Chronic Hepatitis B Who Are Virologically Suppressed,PHASE3,Gilead Sciences,Chronic Hepatitis B,490,TAF; TDF; TAF Placebo,,0.4,0.01,53.97,54.18,Low,Gainer,Clinical Data,
APLS,2021-06-28,2021-06-28,NCT03525613,A Study to Compare the Efficacy and Safety of Intravitreal APL-2 Therapy With Sham Injections in Patients With Geographic Atrophy (GA) Secondary to Age-Related Macular Degeneration,PHASE3,"Apellis Pharmaceuticals, Inc.",Geographic Atrophy,637,APL-2; APL-2; Sham Procedure,2679.3,1.54,0.71,63.0,63.97,Low,Gainer,Clinical Data,
NVS,2018-09-06,2018-09-06,NCT03386474,Study of Safety and Efficacy of Brolucizumab 6 mg Drug Product Intended for Commercialization in Patients With nAMD,PHASE3,Novartis Pharmaceuticals,Neovascular Age-related Macular Degeneration,151,Brolucizumab 6 mg; Aflibercept 2 mg,,-0.68,-0.39,54.83,54.45,Low,Loser,Clinical Data,
BHC,2021-08-30,2021-08-30,NCT04567329,Effect of NOV03 on Signs and Symptoms of Dry Eye Disease Associated With Meibomian Gland Dysfunction (Mojave Study),PHASE3,Bausch & Lomb Incorporated,Dry Eye Disease,620,NOV03; Saline Solution,2201.5,0.59,0.62,28.95,29.12,Low,Gainer,Clinical Data,
BNTX,2021-07-22,2021-07-22,NCT04713553,"A Phase 3 Study to Evaluate the Safety, Tolerability, and Immunogenicity of Multiple Production Lots and Dose Levels of BNT162b2 RNA-Based COVID-19 Vaccines Against COVID-19 in Healthy Participants",PHASE3,BioNTech SE,SARS-CoV-2 Infection; COVID-19,1574,BNT162b2; BNT162b2.B.1.351,,8.23,8.61,256.22,277.31,Medium,Gainer,Clinical Data,
CRBP,2021-03-31,2021-03-31,NCT03813160,Trial to Evaluate Efficacy and Safety of Lenabasum in Dermatomyositis,PHASE3,Corbus Pharmaceuticals Inc.,Dermatomyositis,176,Lenabasum 20 mg; Lenabasum 5 mg; Placebo,150.4,6.49,10.81,55.5,59.1,Medium,Gainer,Clinical Data,
VRTX,2020-08-07,2020-08-07,NCT03691779,Evaluation of VX 445/TEZ/IVA in Cystic Fibrosis Subjects 6 Through 11 Years of Age,PHASE3,Vertex Pharmaceuticals Incorporated,Cystic Fibrosis,71,ELX/TEZ/IVA; IVA,,-0.13,-1.69,273.34,272.99,Low,Loser,Clinical Data,
BHC,2020-05-12,2020-05-12,NCT03058783,Efficacy and Safety of IDP-124 Lotion for the Treatment of Moderate to Severe Atopic Dermatitis in Pediatric and Adult Subjects,PHASE3,"Bausch Health Americas, Inc.",Atopic Dermatitis,328,IDP-124 Lotion; IDP-124 Vehicle Lotion,2201.5,1.66,-3.02,16.88,17.16,Low,Gainer,Clinical Data,
NVS,2015-10-15,2015-10-15,NCT01235962,A Study to Evaluate Pazopanib as an Adjuvant Treatment for Localized Renal Cell Carcinoma (RCC),PHASE3,Novartis Pharmaceuticals,Renal Cell Carcinoma (RCC); Cancer,1538,pazopanib; placebo; pazopanib,,1.91,3.18,55.1,56.15,Low,Gainer,Clinical Data,
NVS,2022-05-17,2022-05-17,NCT04209205,"Study to Demonstrate the Efficacy, Safety and Tolerability of Intravenous Secukinumab up to 52 Weeks in Subjects With Active Psoriatic Arthritis",PHASE3,Novartis Pharmaceuticals,Psoriatic Arthritis,381,AIN457 6 mg/kg i.v.; Placebo; AIN457 3 mg/kg,,0.13,-0.15,75.87,75.96,Low,Gainer,Clinical Data,
RHHBY,2019-03-11,2019-03-11,NCT03280550,A Clinical Trial of Omalizumab in Participants With Chronic Rhinosinusitis With Nasal Polyps,PHASE3,Hoffmann-La Roche,Nasal Polyps; Chronic Rhinosinusitis,138,Omalizumab; Placebo,,-0.03,-0.21,26.71,26.7,Low,Loser,Clinical Data,
ACRS,2019-11-27,2019-11-27,NCT03812510,Safety Study of A-101 Topical Solution for the Treatment of Common Warts,PHASE3,"Aclaris Therapeutics, Inc.",Common Wart,426,A-101,311.0,-1.2,-1.2,1.66,1.64,Low,Loser,Clinical Data,
MRK,2021-05-03,2021-05-03,NCT03921424,Safety and Immunogenicity of V114 in Children Infected With Human Immunodeficiency Virus (HIV) (V114-030/PNEU-WAY PED),PHASE3,Merck Sharp & Dohme LLC,Pneumococcal Infections,407,V114; Prevnar 13™; PNEUMOVAX™23,,1.99,2.0,60.74,61.94,Low,Gainer,Clinical Data,
LLY,2019-08-20,2019-08-20,NCT02565186,"An Open-label, Long-term, Safety Study of Lasmiditan for the Acute Treatment of Migraine",PHASE3,Eli Lilly and Company,Migraine Disorders,2171,Lasmiditan,,-1.35,-0.95,103.92,102.51,Low,Loser,Clinical Data,
NRC,2022-01-20,2022-01-20,NCT04338321,"A Long-term Comparison of Esketamine Nasal Spray Versus Quetiapine Extended Release, Both in Combination With a Selective Serotonin Reuptake Inhibitor/Serotonin-Norepinephrine Reuptake Inhibitor, in Participants With Treatment Resistant Major Depressive Disorder",PHASE3,Janssen-Cilag International NV,"Depressive Disorder, Major",676,Esketamine 28 mg; Esketamine 56 mg; Esketamine 84 mg,303.8,0.35,3.29,33.78,33.9,Low,Gainer,Clinical Data,
REGN,2022-08-18,2022-08-18,NCT04101721,"Study to Assess the Efficacy, Safety, and Tolerability of Intravitreal Aflibercept Compared to Laser Photocoagulation in Patients With Retinopathy of Prematurity",PHASE3,Regeneron Pharmaceuticals,Retinopathy of Prematurity,127,aflibercept; laser photocoagulation,,-1.81,-2.83,632.07,620.64,Low,Loser,Clinical Data,
VALN,2021-11-10,2021-11-10,NCT04956224,Safety and Immunogenicity of VLA2001 Adults Aged ≥56 Years,PHASE3,Valneva Austria GmbH,SARS-CoV-2 Virus Infection,306,VLA2001,963.5,24.29,23.42,40.43,50.25,High,Gainer,Clinical Data,
PFE,2021-11-24,2021-11-24,NCT04574362,Safety and Efficacy Trial of BHV3000 (Rimegepant) 75 mg for the Acute Treatment of Migraine,PHASE3,Pfizer,Acute Migraine,1648,Rimegepant; Placebo,,-0.37,5.72,40.91,40.75,Low,Loser,Clinical Data,
ARDX,2016-12,2016-12-01,NCT02675998,An 8-Week Study to Evaluate Tenapanor in the Treatment of Hyperphosphatemia in End-Stage Renal Disease Patients on Hemodialysis (ESRD-HD),PHASE3,Ardelyx,Hyperphosphatemia,219,Tenapanor; Placebo,1591.5,-4.73,0.0,14.8,14.1,Low,Loser,Clinical Data,
NVS,2017-08-08,2017-08-08,NCT02748863,Study of Secukinumab With 2 mL Pre-filled Syringes,PHASE3,Novartis Pharmaceuticals,Psoriasis,214,Placebo; Secukinumab 2 mL form; Secukinumab 1 mL form,,-0.33,-0.31,54.4,54.22,Low,Loser,Clinical Data,
SNY,2018-09-02,2018-09-04,NCT03583658,Efficacy and Safety Study of New Ambroxol Hardboiled Lozenges in Acute Pharyngitis,PHASE3,Sanofi,Pharyngitis,390,ambroxol BIH1526; placebo,,-1.0,-1.56,32.56,32.23,Low,Loser,Clinical Data,
PFE,2019-05-16,2019-05-16,NCT02592434,Efficacy Study Of Tofacitinib In Pediatric JIA Population,PHASE3,Pfizer,Juvenile Idiopathic Arthritis,225,"CP-690,550 (tofacitinib); placebo",,1.19,0.78,28.36,28.7,Low,Gainer,Clinical Data,
MRK,2022-07-12,2022-07-12,NCT03583333,Imipenem/Cilastatin/Relebactam (MK-7655A) Versus Piperacillin/Tazobactam in Participants With Hospital-Acquired or Ventilator-Associated Bacterial Pneumonia (MK-7655A-016),PHASE3,Merck Sharp & Dohme LLC,Hospital-Acquired Bacterial Pneumonia; Ventilator-Associated Bacterial Pneumonia,274,IMI/REL FDC; PIP/TAZ FDC; Linezolid,,-0.74,-0.56,84.19,83.56,Low,Loser,Clinical Data,
LXRX,2019-02-26,2019-02-26,NCT02926950,Efficacy and Safety of Sotagliflozin Versus Placebo in Patients With Type 2 Diabetes Mellitus on Background of Metformin,PHASE3,Lexicon Pharmaceuticals,Type 2 Diabetes Mellitus,518,Sotagliflozin (SAR439954); Placebo; Metformin,614.3,-0.18,0.36,5.49,5.48,Low,Loser,Clinical Data,
SNY,2020-11-07,2020-11-09,NCT04368429,"Study of a Quadrivalent Meningococcal Conjugate Vaccine as a Single Dose Compared With a Single Dose of a Meningococcal Reference Vaccine in Children, Adolescents, and Adults 2 to 55 Years of Age",PHASE3,Sanofi,Meningococcal Immunisation (Healthy Volunteers),360,"Meningococcal Polysaccharide (Serogroups A, C, Y, and W) Tetanus Toxoid Conjugate Vaccine (MenACYW Conjugate Vaccine); Meningococcal (Groups A, C, Y and W 135) Polysaccharide Diphtheria Toxoid Conjugate Vaccine",,0.77,1.87,40.43,40.74,Low,Gainer,Clinical Data,
PHAT,2021-03-10,2021-03-10,NCT04167670,Efficacy and Safety of Vonoprazan Compared to Lansoprazole in Participants With Helicobacter Pylori Infection,PHASE3,"Phathom Pharmaceuticals, Inc.",Helicobacter Pylori Infection,1046,Vonoprazan; Amoxicillin; Clarithromycin,979.8,-0.47,-2.44,48.68,48.45,Low,Loser,Clinical Data,
LLY,2021-08-11,2021-08-11,NCT04250337,Safety and Efficacy of Lebrikizumab (LY3650150) in Combination With Topical Corticosteroid in Moderate-to-Severe Atopic Dermatitis.,PHASE3,Eli Lilly and Company,Atopic Dermatitis,228,Lebrikizumab; Placebo; Topical Corticosteroid,,-1.99,-1.9,257.48,252.36,Low,Loser,Clinical Data,
LLY,2017-03-22,2017-03-22,NCT02614183,Evaluation of Galcanezumab in the Prevention of Episodic Migraine- the EVOLVE-1 Study,PHASE3,Eli Lilly and Company,Migraine,862,Galcanezumab; Placebo,,0.75,0.82,72.78,73.33,Low,Gainer,Clinical Data,
AZN,2022-09-15,2022-09-15,NCT03528681,A Study to Investigate the Safety and Efficacy of ZS in Patients With Hyperkalemia.,PHASE3,AstraZeneca,Hyperkalemia,270,Sodium Zirconium Cyclosilicate 5g; Sodium Zirconium Cyclosilicate 10g; Placebo,,-0.99,-1.14,109.08,108.01,Low,Loser,Clinical Data,
MESO,2018-04-09,2018-04-09,NCT02336230,"A Prospective Study of Remestemcel-L, Ex-vivo Cultured Adult Human Mesenchymal Stromal Cells, for the Treatment of Pediatric Participants Who Have Failed to Respond to Steroid Treatment for Acute Graft-Versus-Host Disease (aGVHD)",PHASE3,"Mesoblast, Inc.",Grade B aGVHD; Grade C aGVHD; Grade D aGVHD,55,remestemcel-L,2103.1,-2.12,2.29,11.34,11.1,Low,Loser,Clinical Data,
MRK,2020-01-20,2020-01-21,NCT03547167,"A Study to Evaluate the Safety, Tolerability, and Immunogenicity of V114 Followed by PNEUMOVAX™23 in Adults at Increased Risk for Pneumococcal Disease (V114-017/PNEU-DAY)",PHASE3,Merck Sharp & Dohme LLC,Pneumococcal Infections,1515,V114; Prevnar 13™; PNEUMOVAX™23,,-1.1,-1.45,71.26,70.47,Low,Loser,Clinical Data,
APLS,2021-06-23,2021-06-23,NCT04085601,A Study to Evaluate the Efficacy and Safety of Pegcetacoplan in Patients With PNH,PHASE3,"Apellis Pharmaceuticals, Inc.",Paroxysmal Nocturnal Hemoglobinuria,53,APL-2,2679.3,1.76,-1.02,63.72,64.84,Low,Gainer,Clinical Data,
BMY,2015-11-06,2015-11-06,NCT02105636,Trial of Nivolumab vs Therapy of Investigator's Choice in Recurrent or Metastatic Head and Neck Carcinoma (CheckMate 141),PHASE3,Bristol-Myers Squibb,Squamous Cell Carcinoma of the Head and Neck,361,Nivolumab; Cetuximab; Methotrexate,,-0.15,-0.85,46.31,46.24,Low,Loser,Clinical Data,
NVS,2019-07-12,2019-07-12,NCT03158311,Study to Compare QVM149 and Free Triple Combination of Salmeterol/Fluticasone + Tiotropium,PHASE3,Novartis Pharmaceuticals,Asthma,1426,QVM149; Salmeterol/fluticasone plus tiotropium,,-2.38,-1.18,69.51,67.85,Low,Loser,Clinical Data,
BMY,2019-10-24,2019-10-24,NCT01820572,A Study in Maintenance Kidney Transplant Recipients Following Conversion to Nulojix® (Belatacept)-Based,PHASE3,Bristol-Myers Squibb,Kidney Transplantation,446,Belatacept; Tacrolimus; Cyclosporine,,-0.73,0.38,43.22,42.91,Low,Loser,Clinical Data,
NRC,2021-11-04,2021-11-04,NCT04140266,Safety and Drug Detection Study of Dapivirine Vaginal Ring and Oral TRUVADA® in Breastfeeding Mother-Infant Pairs,PHASE3,National Institute of Allergy and Infectious Diseases (NIAID),HIV Infections,394,Dapivirine (DPV) Vaginal Ring (VR)-004; Truvada Tablet,303.8,-1.41,0.02,43.85,43.23,Low,Loser,Clinical Data,
PFE,2019-05-20,2019-05-20,NCT01976364,Open-Label Extension Study Of Tofacitinib In Psoriatic Arthritis,PHASE3,Pfizer,"Arthritis, Psoriatic",686,Tofacitinib; Tofacitinib; Methotrexate,,0.29,0.48,28.59,28.67,Low,Gainer,Clinical Data,
VRCA,2018-11-26,2018-11-26,NCT03377790,Cantharidin Application in Molluscum Patients-1,PHASE3,Verrica Pharmaceuticals Inc.,Molluscum Contagiosum,266,"VP-102 - Cantharidin, Topical Film Forming Solution; Placebo -Topical Film Forming Solution without VP-102",87.5,-4.41,-7.19,122.4,117.0,Low,Loser,Clinical Data,
NVS,2019-12-30,,NCT02745080,Efficacy of Secukinumab Compared to Adalimumab in Patients With Psoriatic Arthritis,PHASE3,Novartis Pharmaceuticals,Psoriatic Arthritis,853,Secukinumab; Adalimumab,,,,,,Unknown,Loser,Clinical Data,Insufficient price data
NVS,2022-07-06,2022-07-06,NCT03623243,"Safety and Tolerability of Conversion From Oral, Injectable, or Infusion Disease Modifying Therapies to Dose-titrated Oral Siponimod (Mayzent) in Advancing RMS Patients",PHASE3,Novartis Pharmaceuticals,Multiple Sclerosis; Relapsing Multiple Sclerosis; Advancing Multiple Sclerosis,185,Siponimod,,-0.65,0.14,72.82,72.34,Low,Loser,Clinical Data,
ABBV,2019-08-14,2019-08-14,NCT02955212,A Study With Upadacitinib (ABT-494) in Subjects From China and Selected Countries With Moderately to Severely Active Rheumatoid Arthritis Who Have Had an Inadequate Response to Conventional Synthetic Disease-Modifying Anti-Rheumatic Drugs (csDMARDs),PHASE3,AbbVie,Rheumatoid Arthritis (RA),338,Upadacitinib; Placebo,,-2.32,-3.12,49.56,48.41,Low,Loser,Clinical Data,
SNY,2020-10-14,2020-10-14,NCT03890367,Study on a Quadrivalent Meningococcal Conjugate Vaccine (MenACYW Conjugate Vaccine) Compared to Two Meningococcal Reference Vaccines in European Toddlers,PHASE3,"Sanofi Pasteur, a Sanofi Company",Meningococcal Immunisation (Healthy Volunteers),707,"Meningococcal polysaccharide (serogroups A, C, Y, and W) tetanus toxoid Conjugate vaccine; Meningococcal polysaccharide group A, C, W-135 and Y Conjugate vaccine; Meningococcal group C polysaccharide Conjugate vaccine adsorbed",,-0.64,-2.93,42.25,41.98,Low,Loser,Clinical Data,
SNY,2019-01-03,2019-01-03,NCT03664882,Study Evaluating the Efficacy and Safety of Fexofenadine in Subjects Suffering From Seasonal Allergic Rhinitis in Presence of Pollutants,PHASE3,Sanofi,Rhinitis Seasonal,240,Fexofenadine M016455; Placebo,,-0.98,-0.09,32.56,32.24,Low,Loser,Clinical Data,
ALDX,2018-11-05,2018-11-05,NCT03494504,ALLEVIATE Trial - A Phase 3 Trial in Subjects With Allergic Conjunctivitis,PHASE3,"Aldeyra Therapeutics, Inc.",Allergic Conjunctivitis,318,Reproxalap Ophthalmic Solution (0.25%); Reproxalap Ophthalmic Solution (0.5%); Vehicle Ophthalmic Solution,328.5,-2.45,-5.27,11.0,10.73,Low,Loser,Clinical Data,
NVS,2019-07-23,2019-07-23,NCT03328897,Study of Efficacy and Safety of Xolair® (Omalizumab) in Chinese Patients With Chronic Spontaneous Urticaria,PHASE3,Novartis Pharmaceuticals,Chronic Spontaneous Urticaria,418,Omalizumab; Placebo,,-0.38,-0.77,72.35,72.08,Low,Loser,Clinical Data,
AZN,2018-10-10,2018-10-10,NCT02282020,Olaparib Treatment in Relapsed Germline Breast Cancer Susceptibility Gene (BRCA) Mutated Ovarian Cancer Patients Who Have Progressed at Least 6 Months After Last Platinum Treatment and Have Received at Least 2 Prior Platinum Treatments,PHASE3,AstraZeneca,"Relapsed Ovarian Cancer, BRCA Mutation, Platinum Sensitivity",266,OLAPARIB; Single agent chemotherapy,,-0.6,-1.67,63.6,63.22,Low,Loser,Clinical Data,
